id,name,level,difficulty,tags
29214,warmlovania,AT.16,16.0,多押+32分+变速+耐力+叠键+位移+定轨
29225,LOUDER MACHINE,IN LV.13,13.800003,楼梯+定轨
29227,Breezeblocks,IN Lv.13,13.7,-
29235,Forget the real world,Lv.忘记真实,14.0,楼梯+32分+耐力+纵连
29240,Fantastic_future,IN,12.600002,-
29251,I LOVE MEでいられるように,IN Lv.15,15.200001,多押+楼梯+32分+耐力
29265,Skyscape,IN lv.15,15.1,-
29277,メイデン (feat_ りぃふ),AT Lv.14,14.0,-
2928,I really ∞,WM Lv.13,13.900001,高BPM
29280,Basics in Behavior,IN Lv.14,14.0,-
29281,沙威玛传奇,AT Lv.憋,10.0,-
29293,"Good bye, Merry-Go-Round.",IN Lv.15,15.600002,多押+楼梯+32分+变速+纵连+位移
29301,Bunny Bunny Carrot Carrot,IN  Lv.14,14.599999,-
29303,Forever Young,AT Lv.15,15.0,32分
29376,IOR,IN Lv.15,15.1,楼梯+纵连
29383,L.D.,AT Lv.13,13.600002,32分+变速+纵连+叠键+位移
294,XODUS,AT,16.900002,底力+多押+32分+变速+耐力+位移+定轨
29407,Do Better,IN Lv.14,14.800003,32分
29411,献,HD Lv.11,11.1,32分
29414,Another Me,IN Lv.14,14.1,楼梯+纵连
29430,彼女は旅に出た--Nachoneko,Nachoneko Lv.12,12.500002,-
29434,心印,IN,14.100001,-
29440,恋の才能,Love.13,13.200001,-
29442,Second Choice,Legacy Lv.16,16.400002,底力+多押+32分+变速+耐力+位移+定轨
29452,甜甜饕餮糖糖,sweet,13.7,-
29472,爆ぜて咲く,IN Lv.15,15.1,32分+变速+耐力
295,Àqua Prism,4thPecjam,14.5,楼梯
29511,永诀 众神黄昏,IN Lv.16,16.200005,底力+楼梯+耐力+位移
29517,Aoharu Band Arrange,AT Lv.14,14.900001,爆发
29521,IOR,IN Lv.15,15.600001,楼梯+纵连
29544,月夜見,IN Lv.15,15.400002,楼梯+位移
29561,恋ひ恋ふ縁,IN Lv.14,14.8,32分
29566,Random,IN Lv.14,14.800003,-
29594,スパイシーウィッチクラフト,IN Lv.15,15.0,多押+楼梯+32分+位移
29615,地心历险,IN Lv.14,14.200005,32分
29616,Cross†Soul,AT Lv.16,16.2,底力+位移
29617,童新枝旅,EZ Lv.Nahida,10.0,32分
29640,#curtaincall,AT Lv.16,16.0,底力+多押+32分+变速+耐力+高BPM+位移
29642,Brain Power,IN.14,14.500002,楼梯+变速+纵连+位移+定轨
29664,Zero Talking,IN  Lv.14,14.500002,-
29665,Tera,IN Lv.14,14.1,多押+32分
29666,The Awakening,IN Lv.15,15.0,32分+耐力
29675,Kanadetomosusora(かなでともすそら),IN Lv.13,13.0,32分
29679,Χάρων,IN Lv.15,15.600002,爆发+纵连
29684,Blade of Hope(TV size),IN Lv.13,13.0,-
29686,The last page,HD Lv.5,5.4999995,-
29692,SγN FlΩ0d,IN Lv.15,15.600002,楼梯
29693,China-E,IN Lv.14,14.900007,多押+32分
29701,再会,IN Lv.14,14.0,纵连
29706,lonely,IN,13.099999,楼梯
29727,与众不同,IN Lv. 15,15.599998,-
29753,Random,IN Lv.14,14.400001,-
29758,TheFatRat-Unity,Lv.13,13.000004,耐力
29797,Miracle Forest,IN Lv.15,15.0,-
29800,Recall!!,IN Lv.14,14.1,-
29823,Tainted Reminiscence,IN Lv.16,16.2,底力+多押+32分+变速+耐力+高BPM+位移
29825,Miconazole,AT,16.4,底力+多押+32分+变速+耐力+位移
29830,Summer(Nature's Crescendo),IN Lv.14.5,5.0,-
29865,BiBiC HEART,AT Lv.15,15.600011,32分
29870,the world of scarlet,IN Lv.15,15.300001,-
29874,You！！！,IN Lv.14,14.0,32分
29897,紫陽花の八重咲くごとく,IN Lv.13,13.200005,32分
29900,酔いどれ知らず,IN Lv.14,14.900003,纵连
29906,TAIDADA,AT Lv.15,15.0,变速+耐力
29909,Lockdown (feat. NEONA),IN Lv.14,14.0,-
29910,cryout,IN LV.13,13.700001,-
29919,在银河中孤独摇摆,AT Lv.15,15.200001,32分
29920,Eureka,IN Lv.14,14.900003,纵连
29927,witch of the hollows,AT Lv.16,16.900003,底力+楼梯+耐力+纵连+叠键+位移
2993,Aulture, IN Lv.14,14.0,楼梯+变速+纵连+叠键
29934,50.000,IN Lv.14,14.900001,楼梯+变速+耐力
29951,ouroVoros,IN Lv.15,15.800004,底力+楼梯+爆发
29960,雷霆蛮釁,AT Lv.15,15.1,32分
29966,Recollection,IN Lv.15,15.400002,32分
29986,《Ж》,IN Lv.15,15.600002,底力+变速+高BPM+纵连
29989,Chasing,IN Lv.14,14.699999,楼梯+位移
3,Hyperspace,IN.15,15.0,楼梯+32分+耐力+纵连
30,夏花,IN,13.700003,32分+耐力
3000,まっさらな大地,IN  Lv.14,14.2,-
30014,Evelonda,IN Lv.13,13.900003,耐力
30021,墜光の都市より,FL Lv.16,16.300001,多押+32分+变速+耐力+叠键+位移
30041,Angels (Extended Mix）,AT,15.1,32分+耐力+纵连
30048,Hai Phut Hon(KAIZ Remix),IN Lv.14?,15.300005,楼梯+32分
30053,"Good bye, Merry-Go-Round.",IN Lv.15,15.600002,多押+楼梯+32分+变速+纵连+位移
30064,Scrutinised,IN Lv.15,15.199999,爆发
30066,GOODTEK,AT Lv.15,15.400002,底力+多押+楼梯+位移
30067,Meltdown,AT Lv.15,15.400002,多押+32分+定轨
3007,Duplicity Shade,AT 17.27*,17.2,底力+多押+楼梯+32分+变速+耐力+叠键+位移+定轨
30078,人间万朵红,FM Lv.13,13.400002,楼梯+叠键
30083,Second Choice,AT Lv.16,16.400002,底力+多押+32分+变速+耐力+位移+定轨
30090,★ Ascension To Heaven,IN Lv. 16,16.0,底力+爆发+耐力+位移
30104,Βг@!Nïaç ▲▲αN1aс,PvZ Lv.?,16.2,楼梯+32分+变速+耐力+高BPM+纵连+位移
30111,七年之梦,CJ Lv.15,15.0,楼梯
30114,Rubia,IN Lv.13,13.0,楼梯
30115,てねてね ,AT Lv.13,20.0,-
30137,RAVE LOVE,IN  Lv.13,14.0,-
30157,乐意效劳(Magens Remix),IN Lv.14,14.900002,多押+楼梯+变速+纵连
30168,Journey in Stars,Star Lv.15,15.7,耐力
30181,Link,IN Lv.14,14.300001,多押+楼梯
30187,Ambiguous,IN Lv.14,14.200001,32分+纵连
30226,"""Eureka""",AT  Lv.16,16.300001,底力+多押+耐力+纵连+位移
30236,Sunburst,IN Lv.sun,12.0,多押+32分
30237,The Endless for Traveler,IN Lv.15,15.200001,-
30241,BOUNDED QUIETUDE,HD Lv.13,13.600002,32分+高BPM
30244,CO5M1C R4ILR0AD,AT  Lv.15,15.900003,底力+爆发+耐力+位移
30255,Speculation,IN Lv.16,16.7,楼梯+变速+纵连+定轨
30266,シカ色デイズ,IN Lv.14,14.800003,32分
30316,GASHATT,IN Lv.14,14.800003,楼梯
30318,EYE,IN lv.15,15.100004,楼梯+32分+定轨
3033,Realize,IN Lv.14,14.0,32分
30336,骤雨の狭間,IN Lv.15,15.0,底力+爆发+耐力
30340,Gravitational Revert,AT Lv.16,16.700003,底力+32分+变速+耐力+高BPM+纵连+位移
30344,無意識レクイエム (cosmobsp rmx),AT Lv.16,16.1,多押+32分+变速+耐力+高BPM+位移
30347,Pluripotency,IN Lv.15,15.1,底力+爆发
30348,Miconazole,AT16,16.4,底力+多押+32分+变速+耐力+位移
30368,神っぽいな,AT Lv.15,15.299998,-
30370,随神,AT  Lv.16,16.400002,底力+楼梯+32分+爆发+变速+耐力+叠键+位移
30385,Χάρων,AT Lv.16,16.1,多押+32分+耐力+位移+定轨
30391,無意識レクイエム (cosmobsp rmx),AT Lv.16,16.1,多押+32分+变速+耐力+高BPM+位移
30396,心象的フラクタル,IN Lv.14,14.300001,-
30431,躯樹の墓守,AT,16.400002,底力+多押+32分+变速+高BPM+位移
30432,理发师 Boss战,WAW Lv.15,15.600002,-
3045,Dead inside,HD Lv.7,7.0,-
30456,[Serenade Promenade] OST 240 Theme 3,IN Lv.12,12.600002,32分
30471,"《創造》 ～ Cries, beyond The End",AT Lv.16,16.900003,底力+多押+32分+变速+耐力+高BPM+位移
30472,インドア系ならトラックメイカー,IN LV.14,14.0,耐力
30474,βlαnoir,AT Lv.18,18.100002,底力+多押+变速+耐力+位移
30498,青春のアーカイブ (TVsize),Archive Lv.14,14.400002,32分
30506,PANDORA PARADOXXX,AT  Lv.16,16.8,底力+多押+楼梯+32分+变速+耐力+位移
30514,DA'AT -The First Seeker of Souls-,AT Lv.17,17.900007,底力+32分+变速+耐力+高BPM+位移
30521,十拳剣,IN Lv.15,15.600002,底力+楼梯+爆发+高BPM
30523,INFINITE HYPERDRIVE,IN  Lv.15,15.400002,32分
30546,The world of failures(speed up）,Another Lv.15.8,15.800005,底力
3055,天国と地狱,IN Lv.14,14.5,-
30576,パソトマイム,IN.13,13.200001,楼梯+纵连
30583,不重逢,IN Lv.14,14.400002,-
30586,Luminous memory,IN Lv.13,13.0,-
30595,みむかｩわナイストライ,SP Lv.15+,15.9000025,楼梯+耐力
30597,Our Message,IN Lv.15,15.3,叠键
30603,モニタリング,IN Lv.15,15.0,-
30609,PYRO,IN Lv.15,15.300001,-
30610,モニタリング,IN Lv.14,14.200001,-
30616,みむかｩわナイストライ,MI Lv.14,14.0,-
30647,the world of scarlet,AT Lv.16,16.1,底力+读谱+变速
30652,薄明の雫,15.2,15.200001,高BPM
30657,巨人の肩から見下ろして,IN Lv.15,15.700003,32分+耐力
30665,妄想感傷代償連盟,IN,10.0,多押+32分+耐力
30666,基尼奇：驰焰猎逐,AJAW Lv.15,15.0,楼梯+32分+定轨
30675,Love & Justice,MASTER LV.15,15.1,底力+多押+楼梯+爆发+耐力+位移+定轨
30676,独角戏 MONODRAMA,AT,16.299997,底力+楼梯+32分
30677,Fixations Toward the Stars,AT Lv.15,15.500002,底力+耐力
30692,King Atlantis,IN Lv.16,16.0,底力+耐力+位移
307,我在,Here,14.1,楼梯+爆发
30733,Innocence,IN Lv.14,14.200001,-
30738,the world of scarlet,IN  Lv.15,15.300001,-
3074,ローリンガール（翻滚少女）,IN Lv.14,14.500002,楼梯+32分
30747,Quaoar,17,17.0,底力+楼梯+变速+耐力+叠键+位移
3076,Parallel Skydive,IN Lv.14,14.0,位移
30769,VorpΛlize,IN Lv.15,15.0,多押+变速+高BPM+位移+定轨
30773,Wildest Dreams,AT Lv.15,15.0,32分
30775,Nevada,IN Lv.14,14.599998,-
30777,外のヒト,IN Lv.14,14.700003,楼梯+32分
30797,winning the soul,IN,14.200003,32分
30805,This game,『』 Lv.15,15.200001,多押+32分+变速
30818,迷星叫,IN Lv.15,15.599999,32分+变速+位移
30832,妄梦,IN Lv.14,14.0,底力
30839,the story of the tap and the hold(2),AT Lv.16.0,16.0,32分+定轨
30842,七重痼病,Hypochondriac Lv.15,14.800003,-
30846,Заново (Explicit) - ,AT Lv.15,15.500001,多押+楼梯+32分+位移
30857,彼女は旅に出る/甘城なつき(cover),AT Lv.14,14.600004,-
30861,めんたいコズミック,IN.15+,15.8,耐力+纵连+位移
30865,Conway's Child,HD Lv.12,12.0,爆发
30878,覆灭重生 Come Alive,AT Lv.15,15.200001,楼梯+耐力+定轨
30895,Paradise,IN Lv.13,13.300001,-
30907,准备出发！,IN  Lv.14,14.0,32分
30918,Trippy Love,IN Lv.13,13.700003,耐力+位移
30935,press,In Lv.14,14.100004,楼梯
30942,Baryogenesis,AT Lv.18,18.300005,底力+多押+32分+变速+耐力+叠键+位移
30946,winning the soul,AT,13.699998,32分
30969,ブランディングができない（不可能品牌推广）,IN Lv.15,15.1,32分+定轨
30972,RUSH HOUR,IN Lv.15,15.400002,楼梯+变速+位移
30973,The Eye,IN Lv.12,12.0,-
31023,Sendan Life(katagiri bootleg),AT Lv.16,16.200005,多押+32分+变速+耐力+位移
31028,灰の羽搏,THE LAST: LV. ∅,19.100002,底力+多押+楼梯+32分+变速+耐力+高BPM+叠键+位移+定轨
31045,激光之城,EX Lv. 14,14.0,-
31049,Christmas Canon Rock,IN Lv.13,13.0,楼梯+高BPM
31062,キャットラビング改版(nachoneko),IN Lv.14,14.700003,楼梯
31078,Canon Rock,EZ Lv.8,8.0,-
31082,MARENOL,IN Lv.14,14.0,楼梯+纵连+叠键
31096,True Blue,AT,18.400002,底力+32分+变速+耐力+定轨
31098,PRIME - ズットキット・プライマリ,Furry Lv.14,11.0,多押+32分+位移
31117,Flower Dance,IN Lv.13,13.200001,耐力
31130,phone kisses,EZ Lv.5,5.200001,-
31137,pi,EZ Lv.1,1.8000001,-
31142,花となれ,IN Lv.13,13.1,-
31162,有兽焉,Furry Lv.14,14.100001,32分
31175,开心病,IN Lv.14,14.600011,多押+位移
31185,野花香(Haocore Mix Feat.Jiafei),IN  Lv.16,16.30002,多押+楼梯+32分+变速+耐力+高BPM+位移+定轨
3119,OverThink,IN Lv.13,13.0,-
31191,但,你说你~,13.500001,-
31207,I Must Say No,IN Lv.13,6.0,-
31214,Ultimate Force,AT  Lv.17,17.600006,底力+多押+32分+变速+耐力+高BPM+叠键+位移+定轨
31225,Faded,IN Lv.14,14.300004,-
31229,初音ミクの消失,IN Lv.14,14.7,底力+楼梯+变速+耐力+位移+定轨
31233,Midnight Trip,IN.13,13.200001,-
31244,Flourishing Age,SP Lv.2025,14.3,-
31247,Acht Streiks,Legend Lv.16+,16.6,底力+多押+楼梯+32分+变速+耐力+高BPM+位移
31249,To The Stars (2022 Edit),IN.Lv 14,14.0,32分
31254,Moonflutter,IN Lv.14,14.900003,-
3126,Eternal Snow,IN lv.13,13.0,楼梯
31273,蔚蓝档案OST 228,IN,12.900003,-
31274,.coooooffee,IN Lv.13,13.500002,-
31275,天鹅之舞,AT Lv.16,16.2,底力+位移
31278,Singularity-奇点-,AT Lv.16,16.700003,底力+多押+32分+变速+耐力+位移
31279,Antler,IN ,15.199999,楼梯+爆发+耐力
31280,KING,EX Lv.15,15.499998,楼梯+32分
31281,PDD,IN  Lv.15,15.1,-
31288,戏游九州,IN Lv.15,15.300001,变速
31294,天空の城ヴェリエル,IN Lv.15,15.900003,底力+爆发+高BPM+位移
31295,超度 -Go Beyond-,IN Lv.16,16.400002,多押+32分+变速+耐力+高BPM+位移+定轨
31296,おべんきょうたいむ,IN  Lv.15,15.600002,楼梯+爆发+纵连
31301,Traxxendenza,AT Lv.17,17.2,底力+多押+32分+变速+耐力+叠键+位移
31303,Ark of Galaxies,IN Lv.14,14.8,32分
31306,Mystic Light Quest,佩佩 鼎盛期,14.700001,楼梯+耐力+纵连
31311,The Spectre,AT Lv.15,15.0,32分
31331,Calamity Tempest,AT Lv.18,18.200005,底力+多押+楼梯+32分+变速+耐力+叠键+位移+定轨
31333,Rolling beat,IN Lv.14,14.500002,耐力
31343,前代未闻,IN,14.7,耐力
31347,MARENOL(含故事板),IN Lv.14,14.0,楼梯+纵连+叠键
31348,Blue Archive·RE Aoharu,HD Lv.10,10.0,楼梯+纵连
31352,20年以上のソナタ,Sonata Lv.15,15.200005,-
31355,Gangnam Style (강남스타일),AT Lv.15,15.0,底力+多押+楼梯+32分+变速+耐力+纵连+位移
31361,Tojita Sekai,IN Lv.15,15.800003,耐力
31367,せかいから____がきえるとき,IN Lv.16,16.0,耐力+高BPM+位移
31387,My time(Short ver.),IN Lv.12,12.0,楼梯
31391,Addict,SP Lv.14,14.5,楼梯
31395,タイムパラドックス (时间悖论),IN,15.0,多押+32分+耐力+位移+定轨
31398,㋰責任集合体,IN Lv.14,14.900003,-
31410,后来我们的爱-纳西妲,IN Lv.12,12.300001,高BPM
31413,Burning Desires 绝望吧台,IN Lv.15,15.200001,32分+高BPM+纵连
31416,Regnaissance,IN Lv.15,15.400002,-
31430,夢,IN Lv.14,14.000002,多押+32分+变速+纵连
31442,阿米娅印象曲,A,14.699999,-
31448,Jump out?,IN.LV15.7,7.0,多押+楼梯
31462,Celestial,AT Lv.16,16.400005,楼梯+32分+位移
31473,见到你真开心！,IN Lv.14,14.1,-
31475,Super Fructose,IN Lv.14,14.0999975,32分
31488,インドア系ならトラックメイカー,IN Lv.14,14.0,耐力+纵连+定轨
31490,Somero,IN Lv.14,14.999998,耐力
31492,Lonely World,AT Lv.15,15.200001,多押+32分+耐力
31493,KARAKURhythm,IN Lv.14,14.900001,-
31507,raputa,EX Lv.16,16.0,底力+变速+耐力+高BPM+位移
31508,Gamma Ray Burst,AT lv.16,16.0,底力+32分+爆发+变速+耐力+位移
31527,未完成ランデヴー,IN Lv.13,13.300001,-
3153,ナツノハテ,SP,15.300004,-
31530,My Amazing World,IN Lv.15,15.0,-
31536,Storyteller,IN Lv.12,12.1,-
31546,LIFE,IN  Lv.15,15.100004,-
31556,welcome spooky,IN 15,15.1,楼梯
31557,MURDER PLOT,FM Lv.14,14.400002,-
31569,Final Hope,FH Lv.13,13.0,爆发+高BPM+纵连
31574,Precipice,IN Lv.15,15.0,耐力
31576,Seasons(feat. Harley Bird)(NIVIRO Remix),AT Lv.15,15.700003,楼梯
31615,Blue Archive·RE Aoharu,HD Lv.10,10.0,楼梯+纵连
31653,Re End of a Dream,IN.15.8,15.799999,底力+多押+32分+变速+耐力+高BPM+位移
31657,Glorious Morning,IN  Lv.15,15.200001,32分
31687,何者,IN Lv.12,12.0,楼梯
31709,KiLLKiSS (TV Size),IN Lv.15,15.200002,多押+32分+位移
31710,LEVEL5 -judgelight-,IN Lv.13,13.8,-
31769,∀,AT Lv.17,17.1,底力+变速+耐力+高BPM+叠键
31788,归零,in.,15.8,底力+楼梯+32分+变速
31804,Last Dance,IN Lv.14,15.100004,多押+32分+变速+耐力+位移
31810,长夜(Long Night),HD Lv.13,13.0,楼梯+纵连
31816,Crush Alcohol,AT Lv.15,16.300005,底力+32分+耐力+位移
31831,ぎゅむ!,IN Lv.14,14.500002,32分+耐力
3186,imaginary love story (feat. 初音ミク),EZ Lv.6,6.0,-
31864,糸,Lv.KAF！！！,15.099997,楼梯
31867,Lighting(Phonk),HD,10.2,32分+纵连
31868,Chartreuse Green,IN Lv.14+,10.0,定轨
31872,夏野与暗恋,IN LV.13,13.0,32分
31882,Bismuth,AT Lv.16,18.4,底力+耐力+高BPM+定轨
31895,Drama,IN Lv.13,13.600002,-
31899,Atmospheric Vibration,AT Lv.16,16.100002,32分+耐力+叠键+位移
319,King Atlantis,AT Lv.17,17.0,底力+多押+32分+变速+耐力+叠键+位移+定轨
31914,R.I.P.,IN Lv.14,14.800003,位移
31915,失敗作少女 (MARETU Remix),IN Lv.14,14.8,32分+耐力
31916,打上花火,Enjoy it~,10.0,-
31920,Blossom,IN Lv.13,13.800003,-
31924,Burn My Dread,IN.11,11.0,-
31926,命短し恋せよ乙女,IN Lv.15,15.200001,-
31929,Rainmaker,IN Lv.大雨,14.800002,-
31953,Find Our Way,AT Lv.16,16.600002,底力+多押+楼梯+32分+变速+耐力+纵连+位移
31963,Guns,IN  Lv.15,15.0,耐力+叠键+位移
31971,让风告诉你,IN Lv.13,13.399999,-
31976,せかいから____がきえるとき,Disappear Lv.?,17.2,32分+变速+耐力+高BPM+叠键
31999,MVURBD,IN Lv.15,15.6,底力+多押+楼梯+32分+变速+耐力+位移
32018,ティアラ,IN Lv.14,14.7,-
32029,キャットラビング,IN LV.14,14.200001,多押+楼梯+32分
32035,Villain Virus,IN Lv. 16,16.2,底力+耐力+高BPM+叠键+位移
3205,海愿,IN.Lv.12,12.0,32分
32061,Contrasty Angeles,AT Lv.16,16.2,位移
32062,Hero,Dream Unreachable,14.299996,楼梯
32066,ぼくのかみさま,IN Lv.13,13.700003,32分
3207,Picasso,AT Lv.16,16.6,底力+楼梯+32分+变速+位移
32087,Constant Moderato Piano Arrange,IN Lv.12,12.500002,-
32088,なでなで,IN Lv.14,14.900003,32分
32099,劣等哀歌,IN Lv.14,14.600002,32分
32115,To U,IN Lv.14,14.800003,32分
32143,罪と罰 (Reloaded),IN Lv.14,14.400002,楼梯+纵连
32146,"It's over,BUT NOT FOR US(Dafikun Remix)",IN Lv.15,15.800003,底力+爆发+耐力+纵连
32164,蝎虎天体 -Lacertid-,IN Lv.15 ,15.500001,32分+变速+高BPM+定轨
32167,Latent Kingdom,AT lv.16,16.500002,底力+变速+耐力+纵连+定轨
32176,Metaphor,IN Lv.15,15.2,楼梯
32192,KiLLKiSS(TV size),IN Lv.15,15.0,多押+32分+变速+位移
32196,キミを失って(失去你),IN Lv.14,14.600002,-
32208,白鸟过河滩,IN Lv.13,13.1,-
3224,conflict,IN Lv.15,15.2,多押+32分
32260,Lunar Express (Original Mix),SP Lv.15,15.0,耐力+叠键
32272,Villain Virus,IN Lv. 16,16.2,底力+耐力+高BPM+叠键+位移
32286,Breakcore WTF!?,AT Lv.17?!,17.300005,底力+多押+楼梯+32分+变速+耐力+高BPM+位移
32295,ラ・ム・ネ,Fr,14.6,楼梯
32321,烁雨,Sparkle Lv.13,13.2,-
32322,Frozen Heart(feat.初音ミク),AT Lv.14,14.7,楼梯+纵连
32358,恭喜发财,13,13.499997,底力
32373,唱,IN Lv.14,14.0,32分
32376,ツギハギスタッカート,IN Lv.13,13.400007,楼梯
32380,Oriens,IN Lv.15,15.300001,-
32393,おべんきょうたいむ,AT Lv.17,17.100004,多押+32分+变速+耐力+叠键+位移
32404,キャンディークッキーチョコレート,IN  Lv.14,14.900001,楼梯
32407,终の舞姬,AT Lv.17.5,17.500006,底力+多押+32分+变速+耐力+位移
32411,Avataar~Reincarnation of Kalpa~,IN Lv.15,15.0,32分+爆发
32425,Squidward Finishes Those Errands,IN LV15,15.600002,楼梯+32分+变速+纵连+位移+定轨
32471,……已至,EX,15.700003,-
32527,コンペイトウさん過激派,IN  Lv.15,15.0,楼梯+32分+变速
32538,Collapsing World,IN  Lv.13,13.500003,-
32551,Life is PIANO,IN Lv.15,15.500002,-
32559,モニタリング,SP Lv.SJ,15.5,-
32587,ぎゅむ！,IN  Lv.13,13.1,32分
32599,Against All Odds,IN Lv. 13,13.0,-
32602,Butcher Vanity,IN Lv.15,15.200005,楼梯+32分
32636,Nhelv,AT,15.8,底力+爆发+耐力+位移+定轨
32649,α煩悩,AP Lv.14,14.0,-
32671,Chaotic Time Trio Phase1.5,IN Lv.15,15.100019,32分
32687,Weavers,IN Lv.15,15.600002,耐力+定轨
3269,室内系的TrackMaker,IN LV.14,14.500002,耐力
32702,Mystic Light Quest,IN  Lv.15,15.700003,耐力+位移
32713,Contrasty Angeles,IN Lv.15,15.7,位移
32715,冲破穹顶,IN  Lv.15,15.500002,楼梯+爆发+耐力
32716,2 Minutes Euphoria -2分間の多幸感-,IN Lv.14,14.500002,楼梯
32729,Ops:Limone,AT Lv.16,16.500002,底力+多押+32分+位移
32753,Guns,IN  Lv.15,15.0,耐力+叠键+位移
32757,妄想PARANOIA,undefined Lv.?,10.0,-
32783,千本桜,AT Lv.16,16.399998,多押+32分+变速+耐力
3279,青柠,IN Lv.11,11.0,-
32809,China-E,IN Lv.15,4.0,耐力+纵连
3281,Reinvent,IN Lv.13,13.0,-
32818,生命性シンドロウム (feat. 初音ミク),IN Lv.15,15.700003,底力+变速+纵连+位移
32836,クリームソーダとシャンデリア,SUKI love.13,13.700003,-
32842,プレヤ,Insane Lv.12.9,12.9000025,-
32863,きゅびびびびずむ,IN  Lv.15,15.300001,楼梯+32分+耐力
32874,Kyoto,IN LV.14.6,9.0,-
32883,Tangled,AT Lv.15,15.8,底力+楼梯+耐力+定轨
32898,Memories,IN Lv.15,15.600002,楼梯+32分
32904,白鸟过河滩,IN Lv.13,13.0,-
32914,系ぎて,HD Lv.13,13.899999,叠键+定轨
32916,Only My Railgun,IN Lv.13,13.0,纵连
32930,CROSS✝OVER,IN Lv.15,15.4000025,底力+位移
32931,ふたつの影,"IN Lv.13
",13.9,纵连
32952,Chrono Diver -PENDULUMs-  ,IN  Lv.15,15.0,底力+爆发+位移
32956,GRAVITY ZOИE,HD Lv.10,10.500002,楼梯+纵连
32958,Stellaria,IN Lv.13,12.0,高BPM
3297,有兽焉,AT Lv.16,16.300001,底力+多押+32分+变速+纵连+叠键+位移
32992,End time,End Lv.15,15.0,底力+爆发+位移
32997,旧地獄街道を行く,IN Lv.13,13.699999,-
33002,绿野仙踪,IN Lv.14,14.800003,-
33005,Unsinkable Memory,ATRI Lv.15,15.3,楼梯
33006,unsinkable Memory,IN Lv.13,13.0,-
33007,"Goodbye,Merry-go-round",IN Lv.15,15.500002,楼梯+变速+纵连+位移
33008,Fallen Era,AT Lv.16,16.0,耐力
33020,きゅびびびびずむ,AT Lv.16,16.400002,多押+楼梯+32分+变速+耐力+叠键+位移
33043,青空Magic Day,IN Lv.14,15.300005,底力+耐力+纵连
33044,Vanitas ac Redemptionis,spes lv. 14,14.0,-
33050,不管正派反派吃个年夜饭先！,16,16.0,32分+纵连+定轨
33053,ライムライトの残火,IN Lv.14,14.900003,32分
33068,Forget me not,IN15,15.0,-
33072,Next Time,IN Lv.12,12.50001,32分
33076,恋のうた(恋歌),Moon Lv.14,14.900002,-
33120,白と黒のバケモノ,AT Lv16,16.800003,32分+变速
33121,China-Rain,IN Lv.13,13.5,-
33130,VorpΛlize,EXT  Lv.16,16.900003,底力+多押+32分+变速+耐力+位移
